PersonCount,Temperature,Humidity,Light,Pressure
0,22.4,28.7,14.0,996.6
0,22.4,28.7,14.0,996.6
0,22.4,28.7,14.0,996.5
0,22.4,28.7,14.0,996.5
0,22.4,28.7,14.0,996.5
0,22.4,28.7,14.0,996.5
0,22.4,28.7,14.0,996.6
0,22.4,28.7,14.0,996.6
0,22.4,28.7,14.0,996.6
0,22.4,28.7,14.0,996.6
0,22.4,28.6,14.0,996.6
0,22.4,28.6,14.0,996.6
0,22.4,28.6,14.0,996.6
0,22.4,28.6,14.0,996.6
0,22.4,28.6,15.0,996.6
0,22.4,28.6,15.0,996.6
0,22.3,28.9,65531.0,996.7
0,22.3,28.9,65531.0,996.7
0,22.4,28.6,14.0,996.6
0,22.4,28.6,14.0,996.6
0,22.4,28.6,14.0,996.7
0,22.4,28.6,14.0,996.7
0,22.3,28.6,15.0,996.6
0,22.3,28.6,15.0,996.6
0,22.3,28.6,14.0,996.6
0,22.3,28.6,14.0,996.6
0,22.3,28.6,15.0,996.6
0,22.3,28.6,15.0,996.6
0,22.3,28.6,14.0,996.6
0,22.3,28.6,14.0,996.6
0,22.3,28.5,15.0,996.6
0,22.3,28.5,15.0,996.6
0,22.3,28.5,15.0,996.6
0,22.3,28.5,15.0,996.6
0,22.3,28.5,14.0,996.6
0,22.3,28.5,14.0,996.6
0,22.3,28.5,14.0,996.6
0,22.5,28.4,65531.0,996.7
0,22.5,28.4,65531.0,996.7
0,22.3,28.5,14.0,996.7
0,22.3,28.5,14.0,996.7
0,22.3,28.5,15.0,996.7
0,22.3,28.5,15.0,996.7
0,22.3,28.5,15.0,996.7
0,22.3,28.5,15.0,996.7
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.7
0,22.3,28.5,14.0,996.7
0,22.3,28.5,15.0,996.7
0,22.3,28.5,15.0,996.7
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.3,28.4,14.0,996.8
0,22.3,28.4,14.0,996.8
0,22.3,28.5,15.0,996.9
0,22.3,28.5,15.0,996.9
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.3,28.5,15.0,996.9
0,22.3,28.5,15.0,996.9
0,22.3,28.5,14.0,996.8
0,22.3,28.5,14.0,996.8
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.2,28.5,15.0,997.0
0,22.2,28.5,15.0,997.0
0,22.3,28.5,14.0,996.9
0,22.3,28.5,14.0,996.9
0,22.2,28.4,14.0,996.9
0,22.2,28.4,14.0,996.9
0,22.2,28.4,14.0,996.9
0,22.2,28.4,14.0,996.9
0,22.2,28.4,14.0,996.9
0,22.2,28.4,14.0,996.9
0,22.2,28.4,14.0,996.9
0,22.2,28.4,14.0,996.9
0,22.2,28.4,15.0,997.0
0,22.2,28.4,15.0,997.0
0,22.2,28.5,14.0,996.9
0,22.2,28.5,14.0,996.9
0,22.2,28.4,14.0,997.0
0,22.2,28.4,14.0,997.0
0,22.2,28.5,14.0,996.9
0,22.2,28.5,14.0,996.9
0,22.2,28.5,14.0,996.9
0,22.2,28.5,14.0,996.9
0,22.2,28.4,14.0,997.0
0,22.2,28.4,14.0,997.0
0,22.2,28.5,14.0,997.1
0,22.2,28.5,14.0,997.1
0,22.2,28.4,14.0,997.0
0,22.2,28.4,14.0,997.0
0,22.2,28.4,15.0,997.0
0,22.2,28.4,15.0,997.0
0,22.2,28.4,15.0,997.0
0,22.2,28.4,15.0,997.0
0,22.2,28.4,15.0,997.0
0,22.2,28.4,15.0,997.0
0,22.2,28.5,15.0,997.1
0,22.2,28.5,15.0,997.1
0,22.2,28.5,14.0,997.1
0,22.2,28.5,14.0,997.1
0,22.2,28.4,15.0,997.0
0,22.2,28.4,15.0,997.0
0,22.2,28.3,14.0,997.0
0,22.2,28.3,14.0,997.0
0,22.2,28.3,15.0,997.0
0,22.2,28.3,15.0,997.0
0,22.1,28.3,14.0,997.1
0,22.1,28.3,14.0,997.1
0,22.1,28.4,14.0,997.1
0,22.1,28.4,14.0,997.1
0,22.2,28.3,14.0,997.1
0,22.2,28.3,14.0,997.1
0,22.1,28.3,14.0,997.1
0,22.1,28.3,14.0,997.1
0,22.1,28.3,14.0,997.1
0,22.1,28.3,14.0,997.1
0,22.1,28.3,14.0,997.1
0,22.1,28.3,14.0,997.1
0,22.1,28.3,14.0,997.1
0,22.1,28.3,14.0,997.1
0,22.1,28.2,15.0,997.0
0,22.1,28.2,15.0,997.0
0,22.1,28.2,14.0,996.9
0,22.1,28.2,14.0,996.9
0,22.1,28.2,14.0,996.9
0,22.1,28.2,14.0,996.9
0,22.1,28.2,14.0,996.9
0,22.1,28.2,14.0,996.9
0,22.8,27.4,65531.0,996.9
0,22.8,27.4,65531.0,996.9
0,22.2,27.9,14.0,996.9
0,22.2,27.9,14.0,996.9
0,22.1,28.1,14.0,996.9
0,22.1,28.1,14.0,996.9
0,22.1,28.1,14.0,997.0
0,22.1,28.1,14.0,997.0
0,22.1,28.1,14.0,997.0
0,22.1,28.1,14.0,997.0
0,22.1,28.1,14.0,997.0
0,22.1,28.1,14.0,997.0
0,22.1,28.1,14.0,997.0
0,22.1,28.1,14.0,997.0
0,22.1,28.1,14.0,997.0
0,22.1,28.1,14.0,997.0
0,22.1,28.1,14.0,996.9
0,22.1,28.1,14.0,996.9
0,22.0,28.1,14.0,997.0
0,22.0,28.1,14.0,997.0
0,22.1,28.2,14.0,997.0
0,22.1,28.2,14.0,997.0
0,22.0,28.1,14.0,997.0
0,22.0,28.1,14.0,997.0
0,22.0,28.2,14.0,997.0
0,22.0,28.2,14.0,997.0
0,22.0,28.1,14.0,997.0
0,22.0,28.1,14.0,997.0
0,22.0,28.2,65531.0,996.9
0,22.0,28.2,65531.0,996.9
0,22.0,28.1,1.0,997.0
0,22.0,28.1,1.0,997.0
0,22.0,28.2,1.0,996.9
0,22.0,28.2,1.0,996.9
0,22.0,28.2,1.0,996.9
0,22.0,28.2,1.0,996.9
0,22.0,28.2,0.0,996.9
0,22.0,28.2,0.0,996.9
0,22.0,28.1,0.0,996.9
0,22.0,28.1,0.0,996.9
0,22.0,28.2,0.0,996.9
0,22.0,28.2,0.0,996.9
0,22.0,28.1,0.0,997.0
0,22.0,28.1,0.0,997.0
0,22.0,28.2,0.0,997.0
0,22.0,28.2,0.0,997.0
0,22.0,28.1,0.0,997.0
0,22.0,28.1,0.0,997.0
0,22.0,28.4,65531.0,997.0
0,22.0,28.4,65531.0,997.0
0,22.0,28.1,0.0,997.0
0,22.0,28.1,0.0,997.0
0,22.0,28.1,0.0,996.9
0,22.0,28.1,0.0,996.9
0,22.0,28.2,0.0,997.0
0,22.0,28.2,0.0,997.0
0,22.0,28.2,0.0,997.0
0,22.0,28.2,0.0,997.0
0,22.0,28.1,0.0,997.1
0,22.0,28.1,0.0,997.1
0,21.9,28.1,0.0,997.0
0,21.9,28.1,0.0,997.0
0,21.9,28.1,0.0,997.0
0,21.9,28.1,0.0,997.0
0,22.0,28.1,0.0,997.0
0,22.0,28.1,0.0,997.0
0,21.9,28.1,0.0,996.9
0,21.9,28.1,0.0,996.9
0,21.9,28.1,0.0,996.9
0,21.9,28.1,0.0,996.9
0,21.9,28.1,0.0,996.9
0,21.9,28.1,0.0,996.9
0,21.9,28.1,0.0,997.0
0,21.9,28.1,0.0,997.0
0,21.9,28.1,1.0,996.9
0,21.9,28.1,1.0,996.9
0,21.9,28.1,1.0,996.9
0,21.9,28.1,1.0,996.9
0,21.9,28.2,1.0,996.9
0,21.9,28.2,1.0,996.9
0,21.9,28.1,1.0,997.0
0,21.9,28.1,1.0,997.0
0,21.9,28.2,1.0,997.0
0,21.9,28.2,1.0,997.0
0,21.9,28.2,1.0,997.0
0,21.9,28.2,1.0,997.0
0,21.9,28.2,1.0,996.9
0,21.9,28.2,1.0,996.9
0,21.9,28.2,1.0,996.9
0,21.9,28.2,1.0,996.9
0,21.9,28.2,1.0,996.9
0,21.9,28.2,1.0,996.9
0,21.9,28.2,0.0,997.0
0,21.9,28.2,0.0,997.0
0,21.9,28.2,0.0,997.0
0,21.9,28.2,0.0,997.0
0,21.9,28.2,0.0,997.0
0,21.9,28.2,0.0,997.0
0,21.9,28.2,0.0,997.0
0,21.9,28.2,0.0,997.0
0,21.9,28.2,0.0,996.9
0,21.9,28.2,0.0,996.9
0,21.8,28.2,0.0,997.0
0,21.8,28.2,0.0,997.0
0,21.8,28.2,0.0,996.9
0,21.8,28.2,0.0,996.9
0,21.8,28.2,0.0,996.9
0,21.8,28.2,0.0,996.9
0,21.8,28.2,0.0,997.0
0,21.8,28.2,0.0,997.0
0,21.8,28.2,0.0,997.0
0,21.8,28.2,0.0,997.0
0,21.8,28.2,0.0,997.0
0,22.5,27.6,65531.0,997.0
0,22.5,27.6,65531.0,997.0
0,21.9,28.0,0.0,997.0
0,21.9,28.0,0.0,997.0
0,21.9,28.1,0.0,997.0
0,21.9,28.1,0.0,997.0
0,21.9,28.2,0.0,996.9
0,21.9,28.2,0.0,996.9
0,21.9,28.2,0.0,996.9
0,21.9,28.2,0.0,996.9
0,21.8,28.2,0.0,996.9
0,21.8,28.2,0.0,996.9
0,21.8,28.2,0.0,996.9
0,21.8,28.2,0.0,996.9
0,21.8,28.2,0.0,996.9
0,21.8,28.2,0.0,996.9
0,21.8,28.2,0.0,997.0
0,21.8,28.2,0.0,997.0
0,21.8,28.3,0.0,997.0
0,21.8,28.3,0.0,997.0
0,21.8,28.3,0.0,996.9
0,21.8,28.3,0.0,996.9
0,21.8,28.3,0.0,997.0
0,21.8,28.3,0.0,997.0
0,21.8,28.3,0.0,996.9
0,21.8,28.3,0.0,996.9
0,21.8,28.3,0.0,996.9
0,21.8,28.3,0.0,996.9
0,21.8,28.3,0.0,997.0
0,21.8,28.3,0.0,997.0
0,21.8,28.3,0.0,997.0
0,21.8,28.3,0.0,997.0
0,21.8,28.3,0.0,997.0
0,21.8,28.3,0.0,997.0
0,21.8,28.4,0.0,997.0
0,21.8,28.4,0.0,997.0
0,21.8,28.4,0.0,997.0
0,21.8,28.4,0.0,997.0
0,21.8,28.4,0.0,997.0
0,21.8,28.4,0.0,997.0
0,21.7,28.4,1.0,997.0
0,21.7,28.4,1.0,997.0
0,21.7,28.4,1.0,997.0
0,21.7,28.4,1.0,997.0
0,21.8,28.4,1.0,997.0
0,21.8,28.4,1.0,997.0
0,21.7,28.4,1.0,997.0
0,21.7,28.4,1.0,997.0
0,21.7,28.4,0.0,997.0
0,21.7,28.4,0.0,997.0
0,21.7,28.4,0.0,996.9
0,21.7,28.4,0.0,996.9
0,21.7,28.4,0.0,997.0
0,21.7,28.4,0.0,997.0
0,21.7,28.4,0.0,996.9
0,21.7,28.4,0.0,996.9
0,21.7,28.4,0.0,997.0
0,21.7,28.4,0.0,997.0
0,21.7,28.4,0.0,996.9
0,21.7,28.4,0.0,996.9
0,21.7,28.4,0.0,997.0
0,21.7,28.4,0.0,997.0
0,21.7,28.5,0.0,997.0
0,21.7,28.5,0.0,997.0
0,21.7,28.4,0.0,997.0
0,21.7,28.4,0.0,997.0
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,997.0
0,21.7,28.5,0.0,997.0
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,997.0
0,21.7,28.5,0.0,997.0
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,996.9
0,21.6,28.5,0.0,996.9
0,21.6,28.5,0.0,996.9
0,21.6,28.6,0.0,996.9
0,21.6,28.6,0.0,996.9
0,21.7,28.5,0.0,997.0
0,21.7,28.5,0.0,997.0
0,21.7,28.6,0.0,997.0
0,21.7,28.6,0.0,997.0
0,21.7,28.6,0.0,997.0
0,21.7,28.6,0.0,997.0
0,21.7,28.6,0.0,996.9
0,21.7,28.6,0.0,996.9
0,21.7,28.6,0.0,996.9
0,21.7,28.6,0.0,996.9
0,21.7,28.6,0.0,996.9
0,21.7,28.6,0.0,996.9
0,21.6,28.6,0.0,996.9
0,21.6,28.6,0.0,996.9
0,21.7,28.8,65531.0,997.0
0,21.7,28.7,65531.0,996.9
0,21.7,28.7,65531.0,996.9
0,21.7,28.5,0.0,996.9
0,21.7,28.5,0.0,996.9
0,21.7,28.6,0.0,996.9
0,21.7,28.6,0.0,996.9
0,21.7,28.5,0.0,997.0
0,21.7,28.5,0.0,997.0
0,21.7,28.6,0.0,996.8
0,21.7,28.6,0.0,996.8
0,21.7,28.6,0.0,996.9
0,21.7,28.6,0.0,996.9
0,21.6,28.6,1.0,996.9
0,21.6,28.6,1.0,996.9
0,21.6,28.7,1.0,996.9
0,21.6,28.7,1.0,996.9
0,21.6,28.6,1.0,996.8
0,21.6,28.6,1.0,996.8
0,21.6,28.6,1.0,996.8
0,21.6,28.6,1.0,996.8
0,21.6,28.7,1.0,996.9
0,21.6,28.7,1.0,996.9
0,21.6,28.7,1.0,996.8
0,21.6,28.7,1.0,996.8
0,21.6,28.7,1.0,996.8
0,21.6,28.7,1.0,996.8
0,21.6,28.7,1.0,996.8
0,21.6,28.7,1.0,996.8
0,21.6,28.7,1.0,996.8
0,21.6,28.7,1.0,996.8
0,21.6,28.7,1.0,996.8
0,21.6,28.7,1.0,996.8
0,21.6,28.7,1.0,996.7
0,21.6,28.7,1.0,996.7
0,21.6,28.7,1.0,996.7
0,21.6,28.7,1.0,996.7
0,21.6,28.7,1.0,996.7
0,21.6,28.7,1.0,996.7
0,21.6,28.7,1.0,996.7
0,21.6,28.7,1.0,996.7
2,21.6,28.7,0.0,996.7
2,21.6,28.7,0.0,996.7
2,21.6,28.7,0.0,996.8
2,21.6,28.7,0.0,996.8
2,21.5,28.7,0.0,996.6
2,21.5,28.7,0.0,996.6
2,21.6,28.8,0.0,996.7
2,21.6,28.8,0.0,996.7
2,21.5,28.8,0.0,996.7
2,21.5,28.8,0.0,996.7
2,21.6,28.8,0.0,996.6
2,21.6,28.8,0.0,996.6
2,21.6,28.8,0.0,996.5
2,21.6,28.8,0.0,996.5
2,21.6,28.8,0.0,996.6
2,21.6,28.8,0.0,996.6
2,21.5,28.8,0.0,996.6
2,21.5,28.8,0.0,996.6
2,21.6,28.8,0.0,996.5
2,21.6,28.8,0.0,996.5
